mls,home_type,status,address,city,zip,county,list_price,close_price,area,subdivision,market_area,school_dist_no,school_district,elementary,middle,high_school,bldg_sf,psf,psf_sold,year,bedrooms,full_baths,total_baths,fireplaces,stories,garages,style,dom
51783855,Rental,Sold,12955 Woodforest Boulevard #26,Houston,77015,Harris,900,900,2,Woodforest Condo,North Channel,21,Galena Park,NORMANDY CROSSING ELEMENTARY SCHOOL,CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,882,1.02,1.02,1980,2,1,1,0,1,0,"Traditional, Victorian",7
94893943,Rental,Sold,1113 Hawthorne Street,Houston,77006,Harris,1950,1800,16,Montrose,Montrose,27,Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),883,2.21,2.04,1993,1,1,1,0,1,0,Traditional,25
37435488,Rental,Sold,8941 Gaylord Drive #203,Houston,77024,Harris,1250,1250,23,Memorial Green Condo,Memorial Villages,49,Spring Branch,MEMORIAL DRIVE ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),884,1.41,1.41,1978,2,1,1.1,0,1,0,Traditional,36
81936800,Rental,Sold,6405 Westward Street #76,Houston,77081,Harris,925,925,21,Live Oak Hills Courthomes,Gulfton,27,Houston,CUNNINGHAM ELEMENTARY SCHOOL (HOUSTON),LONG MIDDLE SCHOOL (HOUSTON),WISDOM HIGH SCHOOL,884,1.05,1.05,1966,2,1,1,0,1,0,"Traditional, Victorian",21
12414340,Rental,Sold,8941 Gaylord Drive #214,Hedwig Village,77024,Harris,1250,1150,23,Memorial Green Condo,Memorial Villages,49,Spring Branch,MEMORIAL DRIVE ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),884,1.41,1.3,1978,2,1,1.1,0,1,0,"Traditional, Victorian",65
22032436,Rental,Sold,1205 Autrey Street #15,Houston,77006,Harris,1100,1100,17,AUTREY TH COND,Rice/Museum District,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),884,1.24,1.24,1965,2,1,1.1,0,2,0,Traditional,111
63534067,Rental,Sold,9009 Richmond Avenue #703,Houston,77063,Harris,1025,1025,22,Woodbridge Crossing Condo,Briarmeadow/Tanglewilde,27,Houston,EMERSON ELEMENTARY SCHOOL (HOUSTON),REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,884,1.16,1.16,1977,2,1,1,1,1,0,Traditional,17
58582991,Rental,Pending,6613 Westview Drive,Houston,77055,Harris,1650,,24,Westview Terrace,Spring Branch,49,Spring Branch,HOUSMAN ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),885,1.86,,1948,2,1,1,0,1,0,"Traditional, Victorian",103
52106260,Rental,Pending,2425 HOLLY HALL Street #A3,Houston,77054,Harris,1200,,17,"PLAZA PLACE CONDO PH1,",Medical Center Area,27,Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),886,1.35,,1982,2,1,1,0,1,1,Contemporary/Modern,241
69356020,Rental,Sold,12905 Woodforest Bl  #302,Houston,77015,Harris,995,995,2,WOODFOREST PINES COND,North Channel,21,Galena Park,NORMANDY CROSSING ELEMENTARY SCHOOL,CUNNINGHAM MIDDLE SCHOOL (GALENA PARK),NORTH SHORE SENIOR HIGH SCHOOL,886,1.12,1.12,1982,2,1,1,1,1,0,Traditional,26
5371066,Rental,Sold,2425 Holly Hall Street #31,Houston,77054,Harris,1095,1095,17,Plaza Place Condo Ph 01,Medical Center Area,27,Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),886,1.24,1.24,1982,2,1,1,1,1,1,"Traditional, Victorian",11
83685378,Rental,Sold,3529 Oak Ridge Street,Houston,77009,Harris,1495,1495,9,Norhill Add,Heights/Greater Heights,27,Houston,TRAVIS ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,887,1.69,1.69,1920,1,1,1,0,1,0,Other Style,151
54958837,Rental,Sold,1311 Antoine Drive #278,Houston,77055,Harris,1150,1150,24,Woodvine Park,Spring Branch,49,Spring Branch,HOUSMAN ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),887,1.3,1.3,1983,1,1,1,0,1,0,Traditional,113
6071433,Rental,Sold,3819 Hain Street,Houston,77009,Harris,1300,1300,9,Bowen,Northside,27,Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,888,1.46,1.46,1960,2,1,1,0,1,0,"Traditional, Victorian",58
50042900,Rental,Sold,8055 Cambridge Street #35,Houston,77054,Harris,1100,1100,17,Cambridge Court Condo Ph 01,Medical Center Area,27,Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),888,1.24,1.24,1984,2,2,2,1,1,0,"Traditional, Victorian",31
92383413,Rental,Sold,7327 Orlando Street,Houston,77016,Harris,1175,1175,2,Scenic Woods,Northeast Houston,27,Houston,SHADYDALE ELEMENTARY,FOREST BROOK MIDDLE SCHOOL,NORTH FOREST HIGH SCHOOL,890,1.32,1.32,1960,3,1,1,0,1,1,"Traditional, Victorian",142
93190296,Rental,Sold,501 N Post Oak Lane #501,Houston,77024,Harris,1295,1295,23,Post Oak Lane Th Condo 2,Memorial Close In,49,Spring Branch,HUNTERS CREEK ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),891,1.45,1.45,1969,1,1,1,0,1,0,Traditional,32
11962953,Rental,Sold,430 N Post Oak Lane,Houston,77024,Harris,1300,1300,23,Post Oak Lane T/H Condo Ph 01,Memorial Close In,49,Spring Branch,HUNTERS CREEK ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),891,1.46,1.46,1968,1,1,1.1,0,1,0,Traditional,11
52724296,Rental,Sold,1215 Noble Street,Houston,77009,Harris,1100,1050,9,Little & Dickinson,Northside,27,Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,891,1.23,1.18,1920,2,1,1,0,1,1,"Traditional, Victorian",11
53175053,Rental,Pending,357 N Post Oak Lane #304,Houston,77024,Harris,1500,,23,Post Oak Lane Condo,Memorial Close In,49,Spring Branch,HUNTERS CREEK ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),894,1.68,,1970,1,1,1,0,1,0,Contemporary/Modern,10
22737958,Rental,Sold,3629 Lydia Street #B,Houston,77021,Harris,900,894,4,South End Sunnyside U/R,University Area,27,Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,895,1.01,1,2006,2,1,1,0,1,0,Contemporary/Modern,199
96874895,Rental,Sold,136 N Estelle  #B,Houston,77003,Harris,1000,1000,4,BLAU HOMESTEAD,East End Revitalized,27,Houston,LANTRIP ELEMENTARY SCHOOL,NAVARRO MIDDLE SCHOOL (HOUSTON),AUSTIN HIGH SCHOOL (HOUSTON),896,1.12,1.12,1936,2,1,1,0,1,0,Traditional,201
82443589,Rental,Sold,4208 Engelke Street,Houston,77003,Harris,1750,1750,4,Dietzschold,East End Revitalized,27,Houston,BURNET ELEMENTARY SCHOOL (HOUSTON),NAVARRO MIDDLE SCHOOL (HOUSTON),AUSTIN HIGH SCHOOL (HOUSTON),896,1.95,1.95,1938,2,1,1,0,1,0,"Traditional, Victorian",104
55410099,Rental,Sold,11011 Sprangletop Court,Houston,77086,Harris,895,895,11,Lincoln Green South Sec 01,Aldine Area,1,Aldine,CARMICHAEL ELEMENTARY SCHOOL,SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),896,1,1,1983,2,1,1,0,1,0,"Traditional, Victorian",14
12163392,Rental,Sold,11013 Sprangletop Court,Houston,77086,Harris,895,895,11,Lincoln Green South,Aldine Area,1,Aldine,CARMICHAEL ELEMENTARY SCHOOL,SHOTWELL MIDDLE SCHOOL,DAVIS HIGH SCHOOL (ALDINE),896,1,1,1983,2,1,1,0,1,0,"Traditional, Victorian",42
49875602,Rental,Sold,9803 Club Creek Drive #40,Houston,77036,Harris,779,779,21,Pradera T/H Condo Ph 02,Sharpstown Area,2,Alief,BEST ELEMENTARY SCHOOL,OLLE MIDDLE SCHOOL,AISD DRAW,896,0.87,0.87,1983,1,1,1.1,0,2,0,"Traditional, Victorian",142
14771760,Rental,Sold,11435 Raincove Drive #A,Houston,77016,Harris,1050,1050,2,Northwood Manor Sec 02,Northside,27,Houston,MARSHALL ELEMENTARY SCHOOL,FOREST BROOK MIDDLE SCHOOL,NORTH FOREST HIGH SCHOOL,897,1.17,1.17,1960,3,1,1,0,1,0,Traditional,61
54328311,Rental,Sold,915 Franklin Street #8H,Houston,77002,Harris,1700,1700,9,Bayou Lofts Condo 02 Amd,Downtown - Houston,27,Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),GREGORY-LINCOLN MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,899,1.89,1.89,1997,1,1,1,0,1,1,Traditional,58
47207686,Rental,Sold,5000 Montrose Boulevard #18A,Houston,77006,Harris,1700,1800,17,Montrose/Museum Condo,Rice/Museum District,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),899,1.89,2,1982,1,1,1,0,1,1,"Traditional, Victorian",51
59496190,Rental,Sold,1811 Oxford ,Houston,77008,Harris,1800,1775,9,Houston Heights,Heights/Greater Heights,27,Houston,FIELD ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,899,2,1.97,1910,2,1,1,0,1,2,Traditional,159
21893447,Rental,Pending,309 W 12th ST  #A,Houston,77008,Harris,2150,,9,Houston Heights,Heights/Greater Heights,27,Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,900,2.39,,2020,2,2,2,0,1,0,Contemporary/Modern,59
69898881,Rental,Sold,108B 7th Street #108B,Highlands,77562,Harris,975,1000,2,Highland Townsite 09a,Baytown/Harris County,23,Goose Creek,HOPPER/HIGHLANDS ELEMENTARY SCHOOL,HIGHLANDS JUNIOR HIGH SCHOOL,GOOSE CREEK MEMORIAL,900,1.08,1.11,1996,2,2,2,0,1,0,Traditional,37
92031008,Rental,Sold,705 San Jacinto Street #B,Highlands,77562,Harris,975,975,2,Highlands T S,Baytown/Harris County,23,Goose Creek,HOPPER/HIGHLANDS ELEMENTARY SCHOOL,HIGHLANDS JUNIOR HIGH SCHOOL,GOOSE CREEK MEMORIAL,900,1.08,1.08,1996,2,2,2,0,1,0,Traditional,14
90104017,Rental,Sold,429 Hawthorne Street #1,Houston,77006,Harris,1400,1400,16,Westmoreland,Montrose,27,Houston,MACGREGOR ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),900,1.56,1.56,1926,1,1,1.1,0,1,0,Traditional,43
61502725,Rental,Sold,429 Hawthorne Street #2,Houston,77006,Harris,1400,1400,16,Westmoreland,Montrose,27,Houston,MACGREGOR ELEMENTARY SCHOOL,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),900,1.56,1.56,1926,1,1,1,0,1,0,Traditional,45
72667583,Rental,Sold,2309 Colorado  #A,Houston,77007,Harris,1395,1395,9,"Near Downtown, First Ward",Washington East/Sabine,27,Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,900,1.55,1.55,1922,2,1,1,0,1,0,Traditional,165
43637824,Rental,Sold,5431 Tiffany Drive #2,Houston,77045,Harris,900,900,18,Tiffany Gardens R/P,Five Corners,27,Houston,GRISSOM ELEMENTARY SCHOOL,LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),900,1,1,1950,2,1,1,0,1,0,Traditional,27
48414693,Rental,Sold,2322 Richton Street #20,Houston,77098,Harris,1150,1150,16,George Rich,Upper Kirby,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),900,1.28,1.28,1962,2,1,1,0,1,0,Traditional,6
87404474,Rental,Sold,5431 Tiffany Drive #1,Houston,77045,Harris,900,900,18,Tiffany Gardens R/P,Five Corners,27,Houston,GRISSOM ELEMENTARY SCHOOL,LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),900,1,1,1950,1,1,1,0,1,0,"Traditional, Victorian",29
70267686,Rental,Sold,1905 Stevens Street #2,Houston,77026,Harris,895,895,9,Parker Smith,Northside,27,Houston,SHERMAN ELEMENTARY SCHOOL,FLEMING MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,900,0.99,0.99,1935,1,1,1,0,1,0,"Traditional, Victorian",62
46686084,Rental,Sold,3522 Bloomfield Street,Houston,77051,Harris,1095,1075,3,Scottcrest,Medical Center South,27,Houston,WOODSON ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,900,1.22,1.19,1950,3,1,1,0,1,0,"Traditional, Victorian",59
23451499,Rental,Sold,5606 Robertson Street #3,Houston,77009,Harris,850,850,9,Ryon Add,Northside,27,Houston,JEFFERSON ELEMENTARY SCHOOL (HOUSTON),MARSHALL MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,900,0.94,0.94,1930,1,1,1,0,2,0,"Traditional, Victorian",110
11786829,Rental,Sold,219 Stratford Street #C,Houston,77006,Harris,975,975,16,Rogal 02,Midtown - Houston,27,Houston,WILLIAM WHARTON K-8 DUAL LANGUAGE ACADEMY,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),900,1.08,1.08,1945,1,1,1.1,0,2,0,"Traditional, Victorian",40
94691766,Rental,Sold,4709 Park Drive,Houston,77023,Harris,1100,1100,4,Eastwood,East End Revitalized,27,Houston,LANTRIP ELEMENTARY SCHOOL,NAVARRO MIDDLE SCHOOL (HOUSTON),AUSTIN HIGH SCHOOL (HOUSTON),900,1.22,1.22,1938,2,1,1,0,2,1,Traditional,9
72098220,Rental,Sold,4411 Walker Street #1,Houston,77023,Harris,1050,1050,4,Eastwood,East End Revitalized,27,Houston,LANTRIP ELEMENTARY SCHOOL,NAVARRO MIDDLE SCHOOL (HOUSTON),AUSTIN HIGH SCHOOL (HOUSTON),900,1.17,1.17,1921,1,1,1,1,1,0,Contemporary/Modern,46
13504538,Rental,Sold,2100 Tanglewilde Street #216,Houston,77063,Harris,1195,1150,22,Oaks Woodlake Condo Sec 01,Memorial West,27,Houston,EMERSON ELEMENTARY SCHOOL (HOUSTON),REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,900,1.33,1.28,1969,1,1,1,1,1,0,Traditional,92
67977093,Rental,Sold,13012 Trail Hollow Drive #A,Houston,77079,Harris,1200,1250,23,Georgetown T/H Ph 02,Memorial West,49,Spring Branch,RUMMEL CREEK ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),STRATFORD HIGH SCHOOL (SPRING BRANCH),903,1.33,1.38,1969,2,1,1,0,1,0,Other Style,60
94240250,Rental,Pending,12633 Memorial Drive #243,Houston,77024,Harris,1550,,23,Pines Condo,Memorial West,49,Spring Branch,FROSTWOOD ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),904,1.71,,1969,2,1,1,0,1,0,Traditional,34
14601073,Rental,Sold,3505 Sage Road #2507,Houston,77056,Harris,1700,1500,22,The Mark,Galleria,27,Houston,SCHOOL AT ST GEORGE PLACE,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,905,1.88,1.66,2000,1,1,1,0,1,0,"Traditional, Victorian",52
21855642,Rental,Sold,3505 Sage Road #1803,Houston,77056,Harris,1725,1725,22,Mark Condo,Galleria,27,Houston,SCHOOL AT ST GEORGE PLACE,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,905,1.91,1.91,2000,1,1,1,0,1,1,"Contemporary/Modern, Traditional",44
16690219,Rental,Sold,3134 Woodmont Drive,Houston,77045,Harris,1100,1100,18,Glen Iris Sec 03,Five Corners,27,Houston,HOBBY ELEMENTARY SCHOOL,LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),906,1.21,1.21,1982,3,1,1,0,1,0,Traditional,38
52530163,Rental,Sold,7315 Raton Street,Houston,77055,Harris,1650,1650,24,Pine Terrace,Spring Branch,49,Spring Branch,HOUSMAN ELEMENTARY SCHOOL,LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,906,1.82,1.82,1952,2,1,1,0,1,0,"Traditional, Victorian",21
76140656,Rental,Sold,5618 Beldart Street,Houston,77033,Harris,1300,1300,3,Belfort Park Sec 04,Medical Center South,27,Houston,MADING ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,907,1.43,1.43,1952,3,1,1,0,1,1,Traditional,31
77119789,Rental,Sold,302 E 25th Street,Houston,77008,Harris,1950,1950,9,Sunset Heights,Heights/Greater Heights,27,Houston,HELMS ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,908,2.15,2.15,1930,2,1,1,0,1,0,"Traditional, Victorian",11
93290953,Rental,Sold,1330 Old Spanish Tr  #4305,Houston,77054,Harris,1150,1100,17,CITY PLAZA A CONDOMINIUM DEC,Medical Center Area,27,Houston,LONGFELLOW ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),BELLAIRE HIGH SCHOOL,909,1.27,1.21,1995,2,1,1,0,1,0,"Traditional, Victorian",92
28109447,Rental,Sold,5711 Sugar Hill  #95,Houston,77057,Harris,1000,900,22,5711 SUGAR HILL,Galleria,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,909,1.1,0.99,1977,2,2,2,1,1,0,Contemporary/Modern,98
46262440,Rental,Sold,1100 Augusta Drive #69,Houston,77057,Harris,1475,1400,22,Woods On Augusta T/H Condo,Galleria,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,909,1.62,1.54,1976,2,1,1,1,1,0,Traditional,55
91344781,Rental,Sold,1439 N Durham Drive,Houston,77008,Harris,1795,1500,9,HOUSTON HEIGHTS,Heights/Greater Heights,27,Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,910,1.97,1.65,2020,2,1,1,0,2,0,Contemporary/Modern,157
35525392,Rental,Sold,1437 N Durham Drive,Houston,77008,Harris,1795,1500,9,HOUSTON HEIGHTS,Heights/Greater Heights,27,Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,910,1.97,1.65,2020,2,1,1,0,2,0,Contemporary/Modern,157
61543331,Rental,Sold,4001 Watonga Boulevard #3014,Houston,77092,Harris,795,795,9,NA,Oak Forest West Area,27,Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,910,0.87,0.87,1974,2,2,2,0,2,1,Traditional,21
22393722,Rental,Pending,4001 Watonga Boulevard #3015,Houston,77092,Harris,805,,9,NA,Oak Forest West Area,27,Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,910,0.88,,1974,2,2,2,0,2,1,Traditional,31
90447156,Rental,Sold,4001 Watonga Boulevard #3501,Houston,77092,Harris,889,889,9,NA,Oak Forest West Area,27,Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,910,0.98,0.98,1974,2,2,2,0,2,1,Traditional,73
80684827,Rental,Sold,4001 Watonga Boulevard #3509,Houston,77092,Harris,929,929,9,NA,Oak Forest West Area,27,Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,910,1.02,1.02,1974,2,2,2,0,2,1,Traditional,73
25055889,Rental,Sold,4001 Watonga Boulevard #3511,Houston,77092,Harris,915,915,9,NA,Oak Forest West Area,27,Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,910,1.01,1.01,1974,2,2,2,0,2,1,Traditional,70
982259,Rental,Sold,2516 Commonwealth Street #207,Houston,77006,Harris,950,950,16,Commonwealth Condo,Montrose,27,Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),910,1.04,1.04,1969,1,1,1,0,2,1,Traditional,76
16079876,Rental,Sold,2400 McCue Road #460,Houston,77056,Harris,2460,2610,22,2400 Mccue Condo Declar,Galleria,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,911,2.7,2.86,2001,1,1,1,0,1,1,Traditional,23
87340899,Rental,Sold,5 Adams Street,Houston,77011,Harris,1150,1150,4,Oak Lawn Add,East End Revitalized,27,Houston,BURNET ELEMENTARY SCHOOL (HOUSTON),NAVARRO MIDDLE SCHOOL (HOUSTON),AUSTIN HIGH SCHOOL (HOUSTON),912,1.26,1.26,1938,2,1,1,0,1,1,Traditional,24
47375032,Rental,Sold,2702 Winbern Street,Houston,77004,Harris,1200,1200,4,Smith Furniture Co Sec 02,University Area,27,Houston,BLACKSHEAR ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,912,1.32,1.32,1930,3,1,1,0,1,1,"Traditional, Victorian",13
11033393,Rental,Sold,3011 Truxillo Street,Houston,77004,Harris,1250,1250,4,Washington Terrace,University Area,27,Houston,BLACKSHEAR ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,914,1.37,1.37,1960,3,1,1,0,1,0,Traditional,22
89372900,Rental,Sold,915 Franklin Street #8N,Houston,77002,Harris,1750,1850,9,Bayou Lofts Condo 02 Amd,Downtown - Houston,27,Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),GREGORY-LINCOLN MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,914,1.91,2.02,1997,1,1,1,0,1,1,"Traditional, Victorian",114
86308695,Rental,Sold,2602 Truxillo  #3,Houston,77004,Harris,850,850,4,Washington Terrace,University Area,27,Houston,LOCKHART ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,914,0.93,0.93,1950,1,1,1,0,1,1,"Traditional, Victorian",73
22642887,Rental,Sold,5220 Weslayan Street #C-107,Houston,77005,Harris,1695,1695,17,Weslayan Condo,West University/Southside Area,27,Houston,WEST UNIVERSITY ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),915,1.85,1.85,1983,1,1,1,1,1,1,"Contemporary/Modern, Other Style, Traditional",13
27832178,Rental,Sold,2621 Marilee Lane #1,Houston,77057,Harris,1400,1400,22,Marble Arch Condo,Winrock,27,Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,916,1.53,1.53,1965,2,2,2,0,1,0,Traditional,77
43517491,Rental,Sold,10315 Dulcimer Street,Houston,77051,Harris,1150,1150,3,Reedwoods,Medical Center South,27,Houston,REYNOLDS ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,916,1.26,1.26,1985,3,1,1,0,1,0,Traditional,47
50529193,Rental,Sold,6519 Apollo Street,Houston,77091,Harris,1350,1350,9,Highland Heights,Northwest Houston,27,Houston,HIGHLAND HEIGHTS ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,917,1.47,1.47,2018,3,2,2,0,1,0,"Traditional, Victorian",37
11700344,Rental,Sold,4819 Caroline Street #206,Houston,77004,Harris,1750,1750,17,Museum Blvd,Rice/Museum District,27,Houston,MACGREGOR ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),917,1.91,1.91,2020,2,1,1,0,1,0,"Traditional, Victorian",140
24002728,Rental,Option Pending,7526 Moline Street,Houston,77087,Harris,1100,,3,Santa Rosa Sec 01,Hobby Area,27,Houston,CORNELIUS ELEMENTARY SCHOOL,HARTMAN MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),917,1.2,,1945,2,1,1,0,1,1,Traditional,24
54391287,Rental,Sold,6001 Reims Road #704,Houston,77036,Harris,875,850,21,Silverfield Condo Ph 01,Sharpstown Area,27,Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,917,0.95,0.93,1979,1,1,1,1,1,0,"Traditional, Victorian",90
72000037,Rental,Pending,10047 Westpark Drive #44,Houston,77042,Harris,1050,,21,Idlewood Condo,Westchase Area,2,Alief,SNEED ELEMENTARY SCHOOL,O'DONNELL MIDDLE SCHOOL,AISD DRAW,918,1.14,,1978,2,1,1,0,1,0,Traditional,15
72763328,Rental,Sold,1410 Hyde Park Boulevard #102,Houston,77006,Harris,1750,1750,16,Montrose,Montrose,27,Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),918,1.91,1.91,1976,1,1,1,0,1,0,"Traditional, Victorian",17
48075462,Rental,Sold,3262 Branard Street #16,Houston,77098,Harris,1195,1195,16,Mayfair Sec 01,Upper Kirby,27,Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),918,1.3,1.3,1962,2,2,2,0,2,0,"Traditional, Victorian",123
68969949,Rental,Sold,4506 Bricker Street,Houston,77051,Harris,1150,1165,3,East Sunnyside Court Sec 01,Medical Center South,27,Houston,YOUNG ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,918,1.25,1.27,1950,3,1,1,1,1,0,Traditional,9
